split,qid_hash,method,demand_cov,ndcg,evidence_status,source_file,source_commit,source_sha256,notes
formal_train,qh_322a50191c5cc326,D2,1.0,0.6930221935231562,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_322a50191c5cc326,D3,1.0,0.6930221935231562,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_f5f20f1d94f83c6d,B0,1.0,0.6489315753318465,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_f5f20f1d94f83c6d,D0,1.0,0.6489315753318465,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_f5f20f1d94f83c6d,D1,1.0,0.6489315753318465,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_f5f20f1d94f83c6d,D2,1.0,0.6489315753318465,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_f5f20f1d94f83c6d,D3,1.0,0.6489315753318465,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_8f418ce4af7ccb76,B0,1.0,0.7457912185292984,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_8f418ce4af7ccb76,D0,1.0,0.7457912185292984,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_8f418ce4af7ccb76,D1,1.0,0.7457912185292984,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
